685,71,5,surprise,positive,Oh!,,7,19,Joey,"00:20:26,593","00:20:27,143",,
686,71,6,surprise,positive,Hey right!,,7,19,Joey,"00:20:26,403","00:20:27,523",,
687,71,7,neutral,neutral,Not a problem.,申し訳ないけど 構いません,7,19,Joey,"00:20:26,203","00:20:30,271","00:20:26,244","00:20:30,166"
688,71,8,neutral,neutral,I totally understand.,とも 確認は必要ですよ,7,19,Joey,"00:20:30,438","00:20:33,190","00:20:29,666","00:20:34,315"
689,71,9,neutral,neutral,You need to y’know make sure I don’t have any horrible scars or tattoos.,体に傷やタトゥーがないか見なくちゃ,7,19,Joey,"00:20:33,357","00:20:36,986","00:20:34,421","00:20:38,400"
690,71,10,neutral,neutral,Don’t you worry. I have nothing to hide.,隠すものはない,7,19,Joey,"00:20:37,153","00:20:41,657","00:20:39,257","00:20:41,405"
691,71,11,neutral,neutral,"So there you go, that’s me.",見てください これが俺,7,19,Joey,"00:20:42,950","00:20:45,911","00:20:43,053","00:20:45,951"
692,71,12,joy,positive,One hundred percent natural!,ナチュラルです,7,19,Joey,"00:20:46,078","00:20:48,706","00:20:46,264","00:20:48,454"
693,71,13,fear,negative,"I tell ya, that has never happened before.",こうなったのは初めてです,7,19,Joey,"00:21:04,138","00:21:07,641","00:21:04,032","00:21:07,306"
694,72,0,neutral,neutral,This room’s available.,こちらへ,8,23,Nurse,"00:19:16,405","00:19:18,595","00:19:16,799","00:19:17,947"
695,72,1,joy,positive,Okay!,,8,23,Rachel,"00:19:18,095","00:19:18,705",,
696,72,2,anger,negative,Okay wait!,,8,23,Rachel,"00:19:18,195","00:19:18,985",,
697,72,3,anger,negative,You listen to me!,,8,23,Rachel,"00:19:17,465","00:19:18,615",,
698,72,4,anger,negative,You listen to me!,もう我慢できない,8,23,Rachel,"00:19:18,255","00:19:19,465","00:19:18,011","00:19:21,071"
699,72,5,anger,negative,"Since I have been waiting four women, that’s four, one higher than the number of centimeters that I am dilated, have come and gone with their babies!",私は4人に抜かされたのよ 私の子宮口より開き具合が大きい女ばかりだった,8,23,Rachel,"00:19:23,556","00:19:27,546","00:19:20,571","00:19:29,248"
700,72,6,anger,negative,I’m next!,,8,23,Rachel,"00:19:30,300","00:19:30,930",,
701,72,7,anger,negative,It’s my turn!,,8,23,Rachel,"00:19:28,920","00:19:30,070",,
702,72,8,anger,negative,It’s only fair!,次は絶対に私が産む番よ,8,23,Rachel,"00:19:29,600","00:19:30,630","00:19:29,354","00:19:32,419"
703,72,9,anger,negative,And if you bring in one woman and she has her baby before me I’m going to sue you!,私より先に産む女を呼んだら訴える,8,23,Rachel,"00:19:34,176","00:19:36,175","00:19:32,483","00:19:36,256"
704,72,10,anger,negative,"Not this hospital, I’m going to sue you!",,8,23,Rachel,"00:19:37,551","00:19:38,481",,
705,72,11,anger,negative,And my husband  he’s a lawyer!,病院じゃなくあんたをね 夫は弁護士よ,8,23,Rachel,"00:19:38,581","00:19:41,847","00:19:37,613","00:19:41,930"
706,72,12,neutral,neutral,Uh Rach,訴訟の準備して,8,23,Ross,"00:19:42,014","00:19:44,254","00:19:42,909","00:19:44,766"
707,72,13,anger,negative,Go get back on that case honey!,,8,23,Rachel,"00:19:43,754","00:19:45,851",,
708,72,14,neutral,neutral,I don’t think the next patient is very far along.,次の妊婦は進行が遅いわ,8,23,Nurse,"00:19:46,060","00:19:49,105","00:19:46,538","00:19:49,270"
709,72,15,neutral,neutral,"Okay, well then bring her in.",なら通して,8,23,Rachel,"00:19:49,313","00:19:52,900","00:19:49,707","00:19:51,898"
710,72,16,surprise,positive,OH….MY….GAWD!!!,ヤダマジ?ウソ,8,23,Woman,"00:20:01,075","00:20:06,497","00:20:01,428","00:20:05,870"
711,73,0,fear,negative,"Ross-Ross-Ross-Ross! Stay away from that guy , and that guy . And that one—Dude! They’re all huge!",あいつには近づくなあれとあれにもだ 巨人ばっかだ,4,15,Joey,"00:11:26,811","00:11:34,235","00:11:26,790","00:11:33,400"
712,73,1,neutral,neutral,They don’t look any bigger than me!,僕も大きいよ,4,15,Ross,"00:11:35,111","00:11:36,779","00:11:35,130","00:11:36,820"
713,73,2,anger,negative,"Well, maybe that’s because you’re closer to you. So you look bigger to you from where you are.",自分は自分の近くにいるから大きく見える,4,15,Joey,"00:11:36,946","00:11:40,992","00:11:36,884","00:11:41,030"
714,73,3,neutral,neutral,I’m just going to say hi to the lads. All right?,彼らにあいさつを,4,15,Emily,"00:11:43,036","00:11:45,038","00:11:43,222","00:11:45,078"
715,73,4,neutral,neutral,All right.,,4,15,Ross,"00:11:45,205","00:11:46,765",,
716,73,5,neutral,neutral,Okay.,,4,15,Emily,"00:11:46,265","00:11:46,956",,
717,73,6,neutral,neutral,Hi.,,4,15,Phoebe,"00:11:49,667","00:11:51,377",,
719,73,8,anger,negative,"Okay, I know what I have to do. I’ve got to go Red Ross.  Y’know, Red Ross!",例の赤いロスでいくぞ,4,15,Ross,"00:11:57,717","00:12:01,095","00:11:57,611","00:12:01,135"
720,73,9,neutral,neutral,I totally don’t know what you’re talking about.,さっぱり,4,15,Joey,"00:12:05,642","00:12:07,685","00:12:05,744","00:12:07,267"
721,73,10,anger,negative,Come on! The time we were all waiting in line for,ダンスウイズウルブズ観たとき失礼なやつに一,4,15,Ross,"00:12:07,852","00:12:10,980","00:12:07,582","00:12:12,645"
722,74,0,joy,positive,Y'know you guys were a lot more supportive when I wanted to make denim furniture.,家具作ったときは協力的だったのに,4,11,Phoebe,"00:04:58,131","00:05:02,636","00:04:58,110","00:05:01,882"
723,74,1,neutral,neutral,"No, Pheebs, listen, if you decide to do this, we’ll be supportive like crazy.",いざとなれば絶対協力する,4,11,Joey,"00:05:02,886","00:05:06,681","00:05:02,781","00:05:06,888"
725,74,2,neutral,neutral,We just want you to think it through.,ただ考えて,4,11,Monica,"00:05:06,890","00:05:08,391","00:05:07,034","00:05:08,390"
726,74,3,neutral,neutral,"Yeah, honey, maybe you can talk to somebody who’s had a baby. Like your mom?",出産経験者に相談をママとか,4,11,Rachel,"00:05:08,558","00:05:11,728","00:05:08,495","00:05:11,767"
727,74,4,neutral,neutral,My mom never gave birth. Oh! But my birth mom did.,ママは産んでない 産みのママは産んだ,4,11,Phoebe,"00:05:12,020","00:05:16,817","00:05:12,039","00:05:16,898"
728,75,0,neutral,neutral,"Umm, thank you for meeting with me.",ご足労を,5,13,Phoebe,"00:15:46,571","00:15:48,197","00:15:46,673","00:15:48,280"
729,75,1,neutral,neutral,Thank you. All right.,どうも,5,13,Frank Sr.,"00:15:48,448","00:15:49,824","00:15:48,383","00:15:49,948"
730,75,2,neutral,neutral,"Come, sit.",こちらへ,5,13,Phoebe,"00:15:50,491","00:15:51,951","00:15:50,551","00:15:51,575"
731,75,3,neutral,neutral,Sit.,座って,5,13,Phoebe,"00:15:54,203","00:15:55,496","00:15:54,305","00:15:55,203"
732,75,4,anger,negative,Sit!,お座り,5,13,Phoebe,"00:15:55,913","00:15:57,373","00:15:56,057","00:15:56,913"
733,75,5,neutral,neutral,"Umm, all righty, before we get started I just—I need you to state for the official record that you are in fact Frank Buffay.",まず記録のために身元を確認したいの あなたはフランクブッフェ?,5,13,Phoebe,"00:15:58,833","00:16:06,632","00:15:58,728","00:16:06,755"
734,76,0,neutral,neutral,Lucky sixes....,6よ来い,1,7,Ross,"00:15:15,248","00:15:17,083","00:15:15,308","00:15:17,165"
735,76,1,neutral,neutral,"Everybody, this is Paolo. Paolo, I want you to meet my friends. This is Monica.",みんなパウロよ 友達を紹介するわ,1,7,Rachel,"00:15:17,083","00:15:23,339","00:15:18,019","00:15:23,588"
737,76,3,neutral,neutral,And Joey....,よろしく,1,7,Rachel,"00:15:26,592","00:15:28,845","00:15:27,946","00:15:28,844"
738,76,4,neutral,neutral,Hi!,,1,7,Monica,"00:15:28,512","00:15:28,845",,
739,76,5,neutral,neutral,And Ross.,ロス,1,7,Rachel,"00:15:29,011","00:15:30,821","00:15:29,655","00:15:30,804"
741,76,7,neutral,neutral,He doesn't speak much English.,英語は苦手みたい,1,7,Rachel,"00:15:37,895","00:15:41,065","00:15:38,874","00:15:40,688"
742,76,8,surprise,positive,Look at that!,そうよね,1,7,Rachel,"00:15:45,653","00:15:47,447","00:15:45,672","00:15:47,028"
743,76,9,neutral,neutral,"So, um... where did Paolo come from?",彼はどこから?,1,7,Ross,"00:15:50,658","00:15:52,160","00:15:50,802","00:15:52,242"
744,76,10,neutral,neutral,"Oh... Italy, I think.",イタリアかな,1,7,Rachel,"00:15:53,035","00:15:54,704","00:15:53,138","00:15:54,494"
745,76,11,neutral,neutral,"No, I mean tonight, in the building. Suddenly. Into our lives.",違うよ今夜どこから現れた?,1,7,Ross,"00:15:54,996","00:15:58,875","00:15:55,142","00:15:58,288"
746,76,12,neutral,neutral,"Well, the cat... the cat turned out to be Paolo's cat!",ネコがパウロのだったのおかしいでしょ?,1,7,Rachel,"00:16:00,209","00:16:04,338","00:15:59,605","00:16:04,418"
747,76,13,neutral,neutral,"That, that is funny... .... and Rachel keeps touching him.",おかしいな彼を触ってる,1,7,Ross,"00:16:06,174","00:16:09,427","00:16:05,776","00:16:08,924"
748,76,14,neutral,neutral,Alright. I looked all over the building and I couldn't find the kitty anywhere.,ダメよ ネコはどこにもいない,1,7,Phoebe,"00:16:12,180","00:16:16,309","00:16:12,240","00:16:16,432"
749,76,15,neutral,neutral,"Oh, I found him. He was Paolo's cat.",いたわパウロのだった,1,7,Rachel,"00:16:16,559","00:16:18,978","00:16:16,662","00:16:19,018"
750,76,16,joy,positive,Ah! Well! There you go! Last to know again! And I'm guessing... since nobody told me... this is Paolo.,ほらねまた私が最後 紹介がないから自分で言う彼はパウロよ,1,7,Phoebe,"00:16:19,228","00:16:26,944","00:16:19,289","00:16:27,024"
751,76,17,neutral,neutral,"Ah, Paolo, this is Phoebe.",パウロ彼女はフィービー,1,7,Rachel,"00:16:27,195","00:16:29,947","00:16:27,840","00:16:30,196"
752,76,18,joy,positive,You betcha!,やだ口がうまいわ,1,7,Phoebe,"00:16:35,536","00:16:36,787","00:16:35,472","00:16:36,869"
753,77,0,surprise,negative,"Okay, where in the hell did you get that?!",それをどこで?,3,9,Ross,"00:12:11,481","00:12:13,524","00:12:11,625","00:12:13,648"
754,77,1,neutral,neutral,"When Mom and Dad drove you to the hospital to get your nose fixed, I swam into the lake and fished it out.",鼻の治療に行ってる間に湖から拾ったの,3,9,Monica,"00:12:13,691","00:12:18,988","00:12:13,712","00:12:18,609"
755,77,2,anger,negative,That cup is mine!,僕の物だ,3,9,Ross,"00:12:19,155","00:12:20,281","00:12:19,215","00:12:20,405"
756,77,3,anger,negative,"No it’s not! You want it, you’re gonna have to win it!",違うわ欲しければ勝つのね,3,9,Monica,"00:12:20,448","00:12:23,576","00:12:20,469","00:12:23,657"
757,77,4,sadness,negative,"All right, so are we not having dinner at all?",夕食はまだ?,3,9,Rachel,"00:12:23,743","00:12:27,038","00:12:23,762","00:12:25,827"
759,78,1,neutral,neutral,Because I don't work at the Szechwan Dragon.,中華店には勤めてないから,3,1,Monica,"00:08:28,299","00:08:31,177","00:08:28,361","00:08:30,800"
761,78,2,neutral,neutral,"You really, really need to get some sleep, honey.",寝なきゃダメよ,3,1,Rachel,"00:08:31,386","00:08:33,513","00:08:31,697","00:08:33,762"
762,78,3,neutral,neutral,I know I do.,そうね,3,1,Monica,"00:08:33,680","00:08:34,848","00:08:33,823","00:08:35,097"
763,78,4,neutral,neutral,Hi.,,3,1,Ross,"00:08:35,015","00:08:36,375",,
764,78,5,neutral,neutral,Hi.,,3,1,Rachel,"00:08:35,875","00:08:36,474",,
765,78,6,neutral,neutral,Guess what?,,3,1,Ross,"00:08:36,641","00:08:38,517",,
767,78,7,joy,positive,They published my paper.,僕の論文が本に,3,1,Ross,"00:08:36,641","00:08:38,518","00:08:36,702","00:08:38,975"
768,78,8,joy,positive,"Oh, really, let me see, let me see.",見せて,3,1,Rachel,"00:08:38,685","00:08:41,855","00:08:39,829","00:08:40,936"
769,78,9,joy,positive,"Rach, look!  Oh, hi! Where is my strong Ross Skywalker to come rescue me.  There he is.",レイチェル,3,1,Phoebe,"00:08:42,022","00:08:46,317","00:08:42,249","00:08:43,605"
771,79,0,neutral,neutral,"You know what this is, this is us getting ready for the prom.",卒業パーティーの日よ,2,14,Monica,"00:17:10,029","00:17:12,039","00:17:09,965","00:17:12,238"
772,79,1,neutral,neutral,Oh.,,2,14,Rachel,"00:17:11,599","00:17:13,157",,
773,80,0,anger,negative,What?! You got us evicted!!,,4,4,Rachel,"00:06:52,621","00:06:53,231",,
774,80,1,anger,negative,I told you not to go down there!,立ち退き?,4,4,Monica,"00:06:52,721","00:06:55,832","00:06:52,472","00:06:54,038"
775,80,2,disgust,negative,Well he made Rachel cry!,女を泣かせた,4,4,Joey,"00:06:56,124","00:06:57,334","00:06:56,018","00:06:57,457"
776,80,3,anger,negative,Rachel always cries!,すぐ泣く女よ,4,4,Monica,"00:06:57,542","00:06:59,252","00:06:57,519","00:06:59,459"
778,80,5,neutral,neutral,"Now Joey, you go down there and you suck up to him. I mean you suck like you’ve never sucked before!",今すぐ管理人の機嫌をとってこびまくるのよ,4,4,Monica,"00:07:04,341","00:07:10,263","00:07:04,362","00:07:10,343"
779,80,6,neutral,neutral,"All right! I’ll try! But if I can’t, you can stay with Chandler and I until you get settled.",やってみるが一 ダメならうちに泊める,4,4,Joey,"00:07:11,556","00:07:16,853","00:07:11,742","00:07:16,893"
780,80,7,anger,negative,Go!!,行って!,4,4,Rachel,"00:07:17,020","00:07:18,280","00:07:16,955","00:07:17,686"
781,80,8,neutral,neutral,"All right, all right, all right.",,4,4,Joey,"00:07:17,780","00:07:19,230",,
782,80,9,neutral,neutral,"I mean I’ll have to check with him first, but I’ll think he’ll be cool with it.",チャンドラーも賛成する,4,4,Joey,"00:07:19,522","00:07:22,067","00:07:19,625","00:07:22,148"
783,81,0,joy,positive,"So, he’s just a nice guy. You really think this Mark doesn’t want anything in exchange for helping him?",ただの親切 見返りを求めてないと?,3,11,Ross,"00:09:10,967","00:09:17,974","00:09:10,986","00:09:17,180"
784,81,1,neutral,neutral,"Well, I assume I’ll have to take showers with him, but y'know, that’s true of any job.",彼とシャワーぐらい浴びるわ仕事のためよ,3,11,Rachel,"00:09:18,141","00:09:22,979","00:09:17,996","00:09:23,059"
785,82,0,neutral,neutral,How ya feelin’?,今度は君が言う番だ,2,18,Monica,"00:09:28,193","00:09:30,028","00:09:26,168","00:09:29,234"
786,83,0,neutral,neutral,"Well, my apartment isn’t there anymore, because I drank it.",自分の部屋まで飲んだ気分だ,3,11,Chandler,"00:09:29,444","00:09:34,115","00:09:29,547","00:09:33,279"
787,83,1,neutral,neutral,Where’d you get too? We lost you after you opened up all the presents.,贈り物を開けたあとどこに?,3,11,Phoebe,"00:09:36,117","00:09:39,746","00:09:36,013","00:09:39,284"
788,83,2,neutral,neutral,Yeah.,,3,11,Ross,"00:09:39,954","00:09:40,464",,
789,83,3,neutral,neutral,"Yeah, I ended up in the storage room, and not alone.",起きたら収納庫にいた 女の子と一緒に,3,11,Chandler,"00:09:39,964","00:09:44,334","00:09:40,182","00:09:44,332"
790,83,4,joy,positive,Woooo hoooo!!!,,3,11,All,"00:09:44,501","00:09:45,543",,
791,83,5,anger,negative,"Ow, no ‘woo-hooing,’ no ‘woo-hooing.’",その声やめて,3,11,Chandler,"00:09:46,920","00:09:49,547","00:09:46,813","00:09:48,503"
792,83,6,surprise,negative,"Why, what happened?",何があったの?,3,11,Phoebe,"00:09:50,548","00:09:51,633","00:09:50,526","00:09:51,715"
793,83,7,sadness,negative,"Ah, I fooled around with Joey’s sister.  Well, that’s not the worst part.",ジョーイの妹と寝た,3,11,Chandler,"00:09:54,803","00:09:58,014","00:09:54,697","00:09:56,761"
794,83,8,neutral,neutral,What is the worse part?,しかも最悪なのは もっと最悪が?,3,11,Monica,"00:09:58,181","00:10:01,601","00:09:58,033","00:10:01,600"
795,83,9,sadness,negative,I can’t remember which sister.,どの妹か不明,3,11,Chandler,"00:10:01,768","00:10:03,812","00:10:01,703","00:10:03,352"
796,83,10,anger,negative,You see what men do! Don’t tell me men are not nice!  This is men!!,親切な男などいないよ これが男だ,3,11,Ross,"00:10:05,105","00:10:09,567","00:10:05,167","00:10:09,356"
797,84,0,anger,negative,What’s wrong with you?,,1,5,Chandler,"00:10:04,312","00:10:06,855",,
798,84,1,anger,negative,Nothing!,,1,5,Joey,"00:10:07,023","00:10:08,023",,
799,84,2,sadness,negative,"Well, I-I got this blinding pain in my stomach when I was lifting weights before, then I uh passed out and uh, haven’t been able to stand up since.",,1,5,Joey,"00:10:08,190","00:10:18,575",,
800,85,0,neutral,neutral,"But um, I don’t think it’s anything serious.",,6,4,Joey,"00:10:18,743","00:10:21,538",,
801,85,1,surprise,negative,This sounds like a hernia. You have to—you-you—Go to the doctor!,,6,4,Chandler,"00:10:21,704","00:10:24,707",,
802,85,2,anger,negative,No way!,,6,4,Joey,"00:10:24,874","00:10:26,126",,
803,85,3,anger,negative,"‘Kay look, if I have to go to the doctor for anything it’s gonna be for this thing sticking out of my stomach!",,6,4,Joey,"00:10:26,292","00:10:31,464",,
804,85,4,disgust,negative,Why did I have to start working out again?,,6,4,Joey,"00:10:36,177","00:10:39,055",,
805,85,5,anger,negative,Damn you 15s!,,6,4,Joey,"00:10:39,764","00:10:41,558",,
806,86,0,neutral,neutral,It’s a trifle.,トライフルよ,6,9,Rachel,"00:07:35,372","00:07:36,902","00:07:35,518","00:07:37,578"
807,86,1,neutral,neutral,It’s got all of these layers.,,6,9,Rachel,"00:07:36,402","00:07:37,624",,
808,86,2,neutral,neutral,"First there’s a layer of ladyfingers, then a layer of jam, then custard, which I made from scratch.",一番下の層はスポンジで一 ジャムの次がカスタード私のお手製よ,6,9,Rachel,"00:07:37,874","00:07:45,173","00:07:37,328","00:07:44,544"
809,86,3,neutral,neutral,"[Joey and Ross make impressed faces] Then raspberries, more ladyfingers, then beef sautéed with peas and onions, [Joey and Ross look like something’s wrong.]",ラズベリーにスポンジがのってビーフに豆にタマネギ,6,9,Rachel,"00:07:45,382","00:07:49,636","00:07:44,736","00:07:49,507"
810,86,4,neutral,neutral,"then a little more custard, and then bananas, and then I just put some whipped cream on top!",またカスタードが来てバナナにクリームで完成よ,6,9,Rachel,"00:07:50,095","00:07:56,184","00:07:50,032","00:07:55,930"
811,86,5,disgust,negative,It tastes like feet!,足っぽい味だ,6,9,Ross,"00:17:20,540","00:17:22,583","00:17:20,558","00:17:22,165"
812,86,6,joy,positive,I like it.,うまいじゃん,6,9,Joey,"00:17:24,961","00:17:26,337","00:17:25,021","00:17:26,169"
814,87,0,neutral,neutral,Does anyone else think David Copperfield is cute?,デビッドカッパーフィールドはキュート?,3,5,Chandler,"00:02:30,567","00:02:33,111","00:02:30,547","00:02:33,149"
815,87,1,neutral,neutral,"No, but he told me, he thinks your a fox.",おホモだちになる気?,3,5,Monica,"00:02:35,238","00:02:38,450","00:02:35,383","00:02:38,198"
816,88,0,joy,positive,"Welcome everybody, welcome to Amazing Discoveries!",驚兰名品大號见,3,4,Host,"00:00:05,756","00:00:08,884","00:00:05,734","00:00:08,965"
817,88,1,joy,positive,"Oh, oh! It's on again!",始まった,3,4,Phoebe,"00:00:10,302","00:00:11,595","00:00:09,737","00:00:11,177"
818,88,2,disgust,negative,"You guys, can we please not watch this all right.",見るのはよそう,3,4,Joey,"00:00:11,762","00:00:13,962","00:00:11,697","00:00:13,470"
819,88,3,anger,negative,Shhhh!,,3,4,All,"00:00:13,462","00:00:14,640",,
820,88,4,neutral,neutral,"Folks, has this ever happened to you.",こんな経験は?牛乳を飲みたいのに一,3,4,Host,"00:00:14,806","00:00:15,906","00:00:14,786","00:00:18,307"
821,88,5,neutral,neutral,"You go to the refrigerator to get a nice glass of milk,  and these darn cartons are so flingin'-flangin' hard to open.",口がガッチリついてる,3,4,Host,"00:00:18,676","00:00:21,647","00:00:18,371","00:00:21,812"
822,88,6,anger,negative,"Oh, you said it Mike.  Aw! There's got to be a better way!",これがそうだ,3,4,Joey,"00:00:21,855","00:00:26,109","00:00:21,874","00:00:23,397"
823,88,7,neutral,neutral,And there is Kevin.,いい手は? あるよ ケビン,3,4,Mike,"00:00:26,360","00:00:30,030","00:00:26,378","00:00:29,153"
824,88,8,sadness,negative,Can we please turn this off?,,3,4,Joey,"00:00:30,197","00:00:31,127",,
825,88,9,joy,positive,"Noo way, Kevin.",消そ 嫌よ ケビン,3,4,Rachel,"00:00:30,627","00:00:33,450","00:00:30,174","00:00:33,282"
826,88,10,neutral,neutral,There is a revolutionary new product that guarantees that you'll never have to open up milk cartons again. Meet the Milk Master 2000.,このすぐれ物があれば手こずる心配はありません ミルクマスター200,3,4,Mike,"00:00:33,659","00:00:42,918","00:00:33,680","00:00:43,583"
827,88,11,surprise,positive,Are you intrigued?,,3,4,Ross,"00:00:45,128","00:00:45,788",,
828,88,12,joy,positive,You're flingin'-flangin' right I am!,欲しい? ガッチリ買っちゃう,3,4,Chandler,"00:00:45,288","00:00:47,798","00:00:45,147","00:00:47,921"
829,88,13,neutral,neutral,"Keep in mind, he's never used this product before, you're gonna see how easy this is to do.",彼は初挑戦ですが簡単ですよ,3,4,Mike,"00:00:49,550","00:00:54,054","00:00:49,612","00:00:53,926"
830,89,0,neutral,neutral,Go ahead.,彼は初挑戦ですが簡単ですよ 何にでもOK,8,19,Mike,"00:04:07,581","00:04:10,792","00:04:05,474","00:04:12,251"
831,89,1,neutral,neutral,This works with any milk carton.,,8,19,Mike,"00:04:10,792","00:04:13,837",,
832,89,2,surprise,positive,"Wow, it is easy.  Now, I can have milk everyday.",楽々だね これで毎日牛乳が飲める,8,19,Joey,"00:04:14,004","00:04:17,674","00:04:12,357","00:04:16,461"
833,90,0,neutral,neutral,"Well, you might want to tell him it sounds like his wife is  gay.",その人に忠告してね 奥さんはレズよ,6,16,Rachel,"00:19:04,894","00:19:11,067","00:19:05,039","00:19:10,146"
834,90,1,anger,negative,She is not…  She’s gay. Oh my God. She is,まさか レズだよ そうか まさにレズだ,6,16,Ross,"00:19:11,233","00:19:27,958","00:19:10,793","00:19:27,749"
835,90,2,surprise,negative,Good day for married people huh?,結婚って大変ね,6,16,Rachel,"00:19:34,465","00:19:37,051","00:19:34,401","00:19:36,424"
837,90,4,sadness,negative,I’m sorry your wife is gay. I guess women aren’t that great either.,レズの奥さんもね,6,16,Rachel,"00:19:42,056","00:19:44,600","00:19:42,158","00:19:44,432"
838,90,5,sadness,negative,Try telling my wife that.,女も悪いわね 妻に言ってよ,6,16,Ross,"00:19:46,852","00:19:50,564","00:19:46,829","00:19:50,438"
839,91,0,neutral,neutral,"Hey Ross, will you pass me that knife?",ナイフ取って お断りだ,5,15,Joey,"00:21:12,980","00:21:16,442","00:21:13,124","00:21:16,483"
840,92,0,joy,positive,I can't wait to be with you!,会いたいわベンの迎えが来たらすぐ行く,5,11,Monica,"00:12:22,659","00:12:24,953","00:12:22,597","00:12:27,368"
841,92,1,neutral,neutral,I'll sneak over as soon as Ross picks up Ben.,,5,11,Monica,"00:12:25,119","00:12:27,288",,
842,92,2,neutral,neutral,I'll just tell Rachel I'm gonna be doing laundry for a couple of hours.,洗濯だって抜け出すわ,5,11,Monica,"00:12:27,455","00:12:29,999","00:12:27,475","00:12:30,206"
843,92,3,joy,positive,Laundry. Huh. Is that my new nickname?,洗濯が俺の呼び名?,5,11,Chandler,"00:12:30,166","00:12:33,294","00:12:30,311","00:12:32,625"
844,92,4,joy,positive,"Awww, y'know what your nickname is, Mr. Big",違うわ ミスタービッグ,5,11,Monica,"00:12:37,757","00:12:39,842","00:12:37,735","00:12:40,257"
845,92,5,disgust,negative,Arghh!!,,5,11,Rachel,"00:12:40,009","00:12:41,219",,
846,93,0,sadness,negative,I can’t believe I’m going to lose this job!,クビだなんて,6,21,Joey,"00:18:47,043","00:18:49,003","00:18:47,061","00:18:48,918"
848,93,2,neutral,neutral,Yeah! Help me get this mini-fridge past the security guard.,冷蔵庫を盗むの手伝え,6,21,Joey,"00:18:51,964","00:18:55,384","00:18:51,858","00:18:55,257"
849,93,3,neutral,neutral,"Hey Joey, I want to talk to you.",ジョーイ 話がある,6,21,Wayne,"00:19:01,182","00:19:03,726","00:19:01,159","00:19:03,474"
854,93,8,neutral,neutral,"Oh, Chandler, Wayne.",紹介するウェインだ,6,21,Joey,"00:19:08,481","00:19:10,801","00:19:08,583","00:19:10,689"
855,93,9,neutral,neutral,"Wayne, Chandler.",,6,21,Joey,"00:19:10,291","00:19:11,051",,
856,93,10,neutral,neutral,"Hi, how are ya?",,6,21,Chandler,"00:19:10,431","00:19:11,108",,
857,93,11,neutral,neutral,"Joey, Joey, I-I-I’ll g-get you your job back if you help me out.",助けてくれたらクビは取り消す,6,21,Wayne,"00:19:11,776","00:19:15,404","00:19:11,837","00:19:15,402"
858,93,12,anger,negative,Why should I help you?!,助けるとでも?,6,21,Joey,"00:19:15,571","00:19:17,615","00:19:15,507","00:19:17,030"
859,93,13,neutral,neutral,The reason he just said.,助けとけ,6,21,Chandler,"00:19:17,782","00:19:19,772","00:19:17,717","00:19:19,366"
860,93,14,neutral,neutral,What do you need?,何したらいい?,6,21,Joey,"00:19:20,262","00:19:21,702","00:19:20,053","00:19:21,492"
861,93,15,neutral,neutral,"I-I-I saw you on stage talking to that beautiful woman, y’know Sarah?",この前サラってきれいな女性と話してたろ 僕も話したい,6,21,Wayne,"00:19:22,662","00:19:30,127","00:19:22,224","00:19:30,251"
862,94,0,surprise,negative,What?,,6,22,Paul,"00:19:05,978","00:19:07,396",,
863,94,1,neutral,neutral,And I too am just a love machine.,それに僕もラブマシーン,6,22,Ross,"00:19:09,273","00:19:13,611","00:19:09,210","00:19:13,358"
864,94,2,neutral,neutral,"Ross, let me show you where the guest room is.",ロス 客間へ案内する,6,22,Paul,"00:19:34,048","00:19:39,720","00:19:33,899","00:19:39,302"
865,95,0,surprise,positive,"Oh, I thought this was your party and it turns out it’s a party for Howard. He's just the sweetest little man!",ハワードのパーティーよ彼って小さくてかわいい,5,15,Phoebe,"00:12:59,862","00:13:05,743","00:12:59,883","00:13:05,573"
866,95,1,joy,positive,"See ya Phoebe! Oh and hey, thanks for chipping in!",フィービーカンパありがと,5,15,Guest #1,"00:13:06,869","00:13:08,459","00:13:06,889","00:13:09,870"
867,95,2,surprise,positive,You chipped in?!,,5,15,Ross,"00:13:08,539","00:13:09,831",,
868,95,3,neutral,neutral,"Yeah, uh-huh, a 100 dollars.",100ドルね,5,15,Phoebe,"00:13:14,127","00:13:15,628","00:13:14,104","00:13:15,419"
869,95,4,surprise,negative,Phoebe! I can't believe you gave them money! I thought you agreed it was totally unreasonable that they asked me for that money!,君が出すなんて変だよ 僕に請求するのも不当だと言ったろ,5,15,Ross,"00:13:16,254","00:13:23,219","00:13:16,315","00:13:23,258"
870,95,5,anger,negative,"Yeah, but they didn't ask me!",私は請求されてない,5,15,Phoebe,"00:13:23,469","00:13:24,849","00:13:23,363","00:13:25,470"
871,95,6,neutral,neutral,Y'know?,,5,15,Phoebe,"00:13:24,339","00:13:25,096",,
872,95,7,joy,positive,"This way I'm just y'know, the exotic, generous stranger.",見知らぬ太っ腹な女を演じたの,5,15,Phoebe,"00:13:25,263","00:13:27,724","00:13:25,575","00:13:29,264"
873,95,8,joy,positive,That's always fun to be.,,5,15,Phoebe,"00:13:27,890","00:13:29,600",,
874,95,9,anger,negative,"Yeah, but you're making me look bad!",僕が余計に悪者だ,5,15,Ross,"00:13:30,310","00:13:32,437","00:13:30,204","00:13:32,477"
875,95,10,neutral,neutral,No I'm not.,,5,15,Phoebe,"00:13:32,687","00:13:33,647",,
